"","STATEFIPS","STATE","COUNTYFIPS","COUNTYNAME","year","num.returns","married.pct","dependents.ratio","adjusted.gross.income.avg","wages.avg","farming.ratio","unemployed.ratio","dividends.ratio","business.ratio","realestate.ratio","mortgage.ratio","contributions.ratio","taxcredits.ratio"
"24","01","AL","045","Dale County",2013,20300,0.419704433497537,0.719704433497537,41.8947290640394,32.0135467980296,0.025615763546798,0.0492610837438424,0.103448275862069,0.130541871921182,0.145320197044335,0.132019704433498,0.839261083743842,6020
"25","01","AL","047","Dallas County",2013,16830,0.219845513963161,0.920974450386215,36.734284016637,27.5967914438503,0.0344622697563874,0.0701128936423054,0.0885323826500297,0.150326797385621,0.134284016636958,0.127153891859774,1.21224004753417,5050
"26","01","AL","049","DeKalb County",2013,26620,0.466190833959429,0.833583771600301,37.1425995492111,29.2909466566491,0.0826446280991736,0.0702479338842975,0.0916604057099925,0.180691209616829,0.12359128474831,0.105559729526672,0.739105935386927,8140
"27","01","AL","051","Elmore County",2013,34630,0.421311002021369,0.721628645682934,51.0551544903263,37.8911926075657,0.0179035518336702,0.0389835402829916,0.124169794975455,0.156800462027144,0.238521513138897,0.231302339012417,1.30179035518337,11260
"28","01","AL","053","Escambia County",2013,14380,0.368567454798331,0.796940194714882,42.7562586926286,29.9136995827538,0.0305980528511822,0.0472878998609179,0.0938803894297636,0.160639777468707,0.143254520166898,0.123087621696801,1.22162726008345,4210
"29","01","AL","055","Etowah County",2013,42010,0.415615329683409,0.708164722685075,42.6584384670317,31.463984765532,0.0247560104736967,0.0554629850035706,0.104022851701976,0.174006189002618,0.191621042608903,0.170673649131159,1.1429659604856,12220
"30","01","AL","057","Fayette County",2013,6320,0.484177215189873,0.727848101265823,40.1645569620253,31.9053797468354,0.060126582278481,0.0712025316455696,0.0933544303797468,0.175632911392405,0.131329113924051,0.112341772151899,0.868196202531646,1750
"31","01","AL","059","Franklin County",2013,12350,0.436437246963563,0.935222672064777,37.7721457489879,29.4976518218623,0.0639676113360324,0.0834008097165992,0.0720647773279352,0.158704453441296,0.126315789473684,0.103643724696356,0.732145748987854,3630
"32","01","AL","061","Geneva County",2013,10280,0.454280155642023,0.705252918287938,37.8540856031128,29.1403696498054,0.0817120622568093,0.051556420233463,0.0856031128404669,0.155642023346304,0.114785992217899,0.107003891050584,0.648151750972763,2740
"33","01","AL","063","Greene County",2013,3480,0.169540229885057,0.977011494252874,33.982183908046,22.7186781609195,0.0919540229885057,0.0660919540229885,0.0948275862068965,0.172413793103448,0.135057471264368,0.117816091954023,1.09195402298851,980
"34","01","AL","065","Hale County",2013,6410,0.27613104524181,0.864274570982839,37.4140405616225,28.1536661466459,0.0639625585023401,0.0655226209048362,0.078003120124805,0.141965678627145,0.12792511700468,0.115444617784711,0.849297971918877,1960
"35","01","AL","067","Henry County",2013,7050,0.425531914893617,0.712056737588653,43.2404255319149,33.482695035461,0.0609929078014184,0.0425531914893617,0.127659574468085,0.147517730496454,0.171631205673759,0.161702127659574,1.05078014184397,2020
"36","01","AL","069","Houston County",2013,45000,0.372888888888889,0.724222222222222,48.7454222222222,35.6339555555556,0.0217777777777778,0.0406666666666667,0.128666666666667,0.154222222222222,0.19,0.173333333333333,1.40955555555556,12980
