"STATE","COUNTYNAME","fips","Year","num.returns","married.pct","dependents.ratio","adjusted.gross.income.avg","wages.avg","farming.ratio","unemployed.ratio","dividends.ratio","business.ratio","realestate.ratio","mortgage.ratio","contributions.ratio","taxcredits.ratio"
"NY","Broome County","36007",2015,88970,0.35551309430145,0.502528942340115,52.6727773406766,35.9861413959762,0.00427110261886029,0.0454085646847252,0.232662695290547,0.116106552770597,0.213667528380353,0.164887040575475,0.64793750702484,0.281667977970102
"NY","Cattaraugus County","36009",2015,34440,0.379790940766551,0.555168408826945,46.1149535423926,33.2980836236934,0.0203252032520325,0.0664924506387921,0.172183507549361,0.119047619047619,0.152148664343786,0.118466898954704,0.466085946573751,0.29006968641115
"NY","Cayuga County","36011",2015,35430,0.37115438893593,0.526390064916737,52.2979678238781,36.989810894722,0.0225797346881174,0.0519333897826701,0.195879198419419,0.12305955405024,0.220716906576348,0.178379904036128,0.588794806661022,0.298899237933954
"NY","Chautauqua County","36013",2015,57310,0.382306752748211,0.546326993543884,45.2295585412668,31.6555749432909,0.0191938579654511,0.0519979061245856,0.193857965451056,0.128075379514919,0.161053917291921,0.123887628686093,0.555173617169778,0.283545629035072
"NY","Chemung County","36015",2015,39370,0.372872745745492,0.541275082550165,52.7506731013462,38.300381000762,0.00711201422402845,0.0457200914401829,0.199644399288799,0.10744221488443,0.203200406400813,0.166370332740665,0.798933197866396,0.289306578613157
"NY","Chenango County","36017",2015,22650,0.391169977924945,0.535099337748344,46.339646799117,33.4485651214128,0.0282560706401766,0.0512141280353201,0.184988962472406,0.128476821192053,0.156291390728477,0.122737306843267,0.37598233995585,0.286092715231788
"NY","Clinton County","36019",2015,36490,0.379830090435736,0.480679638257057,50.9196492189641,36.7735818032338,0.0139764318991505,0.0506988215949575,0.156207180049329,0.11400383666758,0.208002192381474,0.171553850369964,0.396053713346122,0.287201973143327
"NY","Columbia County","36021",2015,30070,0.37013634852012,0.462254738942468,64.6358496840705,39.8850016627868,0.0119720651812438,0.0319255071499834,0.260724975058198,0.186897239773861,0.287994679082142,0.228799467908214,1.32949783837712,0.268706351845693
"NY","Cortland County","36023",2015,20750,0.366265060240964,0.530602409638554,49.4413493975904,36.6721927710843,0.0207228915662651,0.0592771084337349,0.176385542168675,0.12,0.212048192771084,0.167228915662651,0.55821686746988,0.298313253012048
"NY","Delaware County","36025",2015,19910,0.388749372174787,0.477147162230035,46.5838774485183,30.0970868910095,0.0266197890507283,0.0532395781014566,0.225514816675038,0.176795580110497,0.184329482672024,0.135610246107484,0.436263184329483,0.252636865896534
"NY","Dutchess County","36027",2015,141320,0.370577412963487,0.549532974808944,72.9170251910558,51.8792032267195,0.00290121709595245,0.0292952165298613,0.255519388621568,0.144565525049533,0.368879139541466,0.30434474950467,1.21065666572318,0.290333993772997
"NY","Erie County","36029",2015,449410,0.33770944126744,0.511314835005897,59.3673616519437,41.6807569925013,0.00189136868338488,0.0412985914866158,0.218886985158319,0.107184975857235,0.260563850381611,0.214792728243697,0.873073585367482,0.294875503437841
"NY","Essex County","36031",2015,17720,0.390519187358916,0.451467268623025,50.4218961625282,33.3029909706546,0.00959367945823928,0.0553047404063205,0.2127539503386,0.171557562076749,0.202031602708804,0.154627539503386,0.667494356659142,0.272573363431151
"NY","Franklin County","36033",2015,20250,0.37679012345679,0.592592592592593,46.7946666666667,33.5485925925926,0.0320987654320988,0.0523456790123457,0.145185185185185,0.14320987654321,0.143703703703704,0.115555555555556,0.35679012345679,0.281975308641975
"NY","Fulton County","36035",2015,24990,0.358543417366947,0.533813525410164,46.9615846338535,34.3437775110044,0.00640256102440976,0.0520208083233293,0.184473789515806,0.112444977991196,0.184473789515806,0.150460184073629,0.498719487795118,0.290516206482593
"NY","Genesee County","36037",2015,28330,0.39145781856689,0.505471231909636,49.5599011648429,37.0063183903989,0.0141193081539005,0.0511824920578892,0.197317331450759,0.109424638192729,0.22132015531239,0.182139075185316,0.620720084715849,0.304271090716555
"NY","Greene County","36039",2015,22160,0.362364620938628,0.468862815884477,53.138357400722,37.0031588447653,0.0072202166064982,0.0442238267148014,0.217509025270758,0.15072202166065,0.26398916967509,0.215703971119134,0.581994584837545,0.257220216606498
"NY","Hamilton County","36041",2015,2620,0.427480916030534,0.316793893129771,49.0874045801527,27.1812977099237,0,0.0687022900763359,0.286259541984733,0.17175572519084,0.221374045801527,0.145038167938931,0.765267175572519,0.240458015267176
"NY","Herkimer County","36043",2015,28040,0.38944365192582,0.551355206847361,47.0837018544936,34.2087375178317,0.0217546362339515,0.0609843081312411,0.192938659058488,0.12339514978602,0.160485021398003,0.130171184022825,0.37614122681883,0.298145506419401
"NY","Jefferson County","36045",2015,50890,0.431322460208292,0.625270190607192,47.3831401061112,35.3363922185105,0.0139516604440951,0.0563961485557084,0.140499115739831,0.108862251915897,0.156612301041462,0.134800550206327,0.442640990371389,0.321477696993515
